"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.86310828899175e-13,-0.316075216302854,0.13,0.269,1.29560925796205e-08,"6","DGKA"
3.92477946427809e-13,0.352493005339544,0.561,0.516,1.31629253672959e-08,"6","MDH2"
3.93358426824053e-13,0.263840479453655,0.757,0.663,1.31924549188251e-08,"6","SEC11A"
3.96154466709567e-13,0.338119940271577,0.292,0.196,1.32862285045055e-08,"6","PEX2"
4.10363231135009e-13,0.323884018172011,0.287,0.19,1.37627620458059e-08,"6","PPID"
4.49588742597882e-13,0.250305278420371,0.166,0.084,1.50783072492478e-08,"6","SYNJ2"
4.69042971478604e-13,0.346498013266212,0.33,0.231,1.57307631774494e-08,"6","BEX4"
4.78849588254933e-13,0.311500369123172,0.385,0.285,1.6059657490894e-08,"6","EHD1"
5.23798355560093e-13,-0.27040374143699,0.742,0.879,1.75671492487744e-08,"6","PNRC1"
5.2943909999057e-13,0.31892061210886,0.844,0.799,1.77563285354837e-08,"6","ENO1"
5.29811248948104e-13,-0.368984282064244,0.032,0.135,1.77688096672215e-08,"6","P2RX5"
5.43321178400124e-13,0.349850105005548,0.581,0.515,1.82219056811834e-08,"6","TAOK3"
5.5094072433568e-13,0.260393688272855,0.171,0.089,1.84774500127701e-08,"6","ABHD15"
5.63807929970443e-13,0.286308804981887,0.174,0.093,1.89089903553487e-08,"6","SLC25A20"
6.66581109366208e-13,0.389237743453926,0.48,0.411,2.23557972459239e-08,"6","TMCO1"
6.89795178773872e-13,-0.251454541625917,0.181,0.341,2.31343507057181e-08,"6","SNHG25"
7.3576273927757e-13,0.37932947379323,0.504,0.442,2.46760107498912e-08,"6","TRABD"
7.41704432929666e-13,0.358633060994417,0.344,0.25,2.48752832715951e-08,"6","FLOT1"
8.72431117216588e-13,0.376530572436988,0.414,0.327,2.92595948092099e-08,"6","LRP10"
9.48277062582945e-13,0.319192509022575,0.253,0.16,3.18033161249068e-08,"6","UCHL5"
9.50576060244358e-13,0.334760880778431,0.366,0.272,3.18804199084753e-08,"6","C19orf25"
1.00989905513372e-12,0.332636478855416,0.344,0.254,3.38699945110748e-08,"6","SNRNP40"
1.01978263670996e-12,0.378322779940882,0.282,0.182,3.42014700699785e-08,"6","AC044849.1"
1.07111182433569e-12,0.364725850201918,0.503,0.422,3.59229483645703e-08,"6","GOLGA4"
1.09116768769039e-12,0.3663041592143,0.398,0.308,3.65955819097603e-08,"6","SLC20A1"
1.09861092259631e-12,0.286613976989549,0.776,0.752,3.68452131220349e-08,"6","UQCR10"
1.14700831675626e-12,0.354328490068665,0.344,0.248,3.84683649273714e-08,"6","PNKP"
1.18749045245456e-12,0.28415112440495,0.631,0.582,3.9826054794421e-08,"6","NDUFS6"
1.19229124219971e-12,-0.272225798670061,0.554,0.744,3.99870636808938e-08,"6","RPL17"
1.24553294337905e-12,0.277618688653915,0.224,0.133,4.17726838550466e-08,"6","ERG28"
1.27745538565939e-12,0.369637326893982,0.436,0.358,4.28432987242445e-08,"6","CPNE1"
1.36395846457912e-12,-2.36902565079287,0.027,0.123,4.57444389850545e-08,"6","IGLC2"
1.42286673610332e-12,0.315709651732999,0.53,0.468,4.77201045954332e-08,"6","PPP4C"
1.43058456221218e-12,-0.264422004983043,0.19,0.347,4.79789450474721e-08,"6","GPCPD1"
1.43847938156916e-12,-0.444929379312,0.072,0.189,4.82437214990666e-08,"6","TCF4"
1.49680147659433e-12,0.319323997362837,0.323,0.228,5.01997279220206e-08,"6","EHMT1"
1.51738763996616e-12,0.335562633241814,0.564,0.518,5.08901466691852e-08,"6","NDUFB3"
1.63321634385572e-12,-0.281291076731692,0.275,0.445,5.47748097402332e-08,"6","ATG3"
1.64897559191639e-12,-0.463540648010142,0.219,0.362,5.5303343401692e-08,"6","GLUL"
1.68793217518225e-12,0.357761290263236,0.574,0.531,5.66098692912622e-08,"6","CSNK2B"
1.70193183756975e-12,-0.374519569199105,0.251,0.402,5.70793899684142e-08,"6","RTN3"
1.79688567946358e-12,0.347872629132256,0.306,0.211,6.02639519178495e-08,"6","DCAF11"
1.97504575196369e-12,0.32480005496803,0.333,0.239,6.62390844293583e-08,"6","SDHAF2"
2.03117379336572e-12,-0.286324822515178,0.321,0.496,6.81215066818994e-08,"6","UBE2R2"
2.11999267801604e-12,0.329565473556855,0.627,0.592,7.1100314435302e-08,"6","PSMA1"
2.17826894917934e-12,0.455752031745391,0.453,0.383,7.30547840175768e-08,"6","TECR"
2.29345605525358e-12,-0.314026427089839,0.05,0.156,7.69179291810946e-08,"6","STRBP"
2.400558358608e-12,-0.379374360390421,0.092,0.21,8.05099262309952e-08,"6","LEF1"
2.4207614221678e-12,0.379996055619902,0.369,0.281,8.11874965766637e-08,"6","PPP6R1"
2.42343257221695e-12,0.356834980601147,0.385,0.294,8.1277081607012e-08,"6","SNRK"
2.47938544227544e-12,-0.447024851911304,0.031,0.13,8.31536289630336e-08,"6","MAP3K7CL"
2.54907526032099e-12,-0.260906765768052,0.089,0.213,8.54908860806454e-08,"6","GPR155"
2.91581273407965e-12,0.358499145635598,0.315,0.218,9.77905274755632e-08,"6","FAM117A"
2.942312017081e-12,0.265797526186832,0.179,0.098,9.86792604288625e-08,"6","PIGK"
2.95049548771429e-12,0.391709969700654,0.571,0.526,9.8953717666962e-08,"6","IDS"
2.95210980139793e-12,0.329178513392373,0.497,0.417,9.90078585192839e-08,"6","TMEM259"
3.04112151872288e-12,0.334658188196292,0.306,0.214,1.01993133494928e-07,"6","STX4"
3.0736682536819e-12,0.312935935287982,0.511,0.455,1.03084685891984e-07,"6","MAGOH"
3.26955432424018e-12,0.292836668636183,0.72,0.715,1.09654312926367e-07,"6","LUC7L3"
3.35691963906128e-12,0.34972169076079,0.491,0.42,1.12584370854837e-07,"6","RBBP4"
3.46990075167082e-12,0.350090350299534,0.482,0.401,1.16373531409536e-07,"6","GLS"
3.52210516454091e-12,0.315121388348929,0.643,0.604,1.18124363008373e-07,"6","WDR83OS"
3.68102763447055e-12,-0.410496206744172,0.12,0.252,1.23454304804873e-07,"6","IL4R"
3.72054518646965e-12,-0.290037815203224,0.019,0.108,1.24779644463819e-07,"6","BEX3"
3.72956824051587e-12,0.297249233320793,0.564,0.499,1.25082259650421e-07,"6","TERF2IP"
3.77580721592026e-12,0.250937081708326,0.135,0.064,1.26633022407534e-07,"6","RGS1"
3.8220768095254e-12,0.342750009700724,0.369,0.273,1.28184812037863e-07,"6","XAF1"
3.91022247604766e-12,0.365007820313834,0.304,0.213,1.31141041401686e-07,"6","HINT2"
4.73110065148759e-12,-0.297556281801352,0.169,0.317,1.58671653649591e-07,"6","MARCKSL1"
5.15223089976962e-12,-0.273012448011848,0.021,0.112,1.72795519916473e-07,"6","CD40"
5.24324729359007e-12,0.331516409861016,0.39,0.294,1.75848027732424e-07,"6","SAMD9"
5.31443790610879e-12,0.325180839904771,0.434,0.358,1.78235618495077e-07,"6","PHB"
5.61021388440508e-12,0.385004146577131,0.603,0.545,1.88155353255177e-07,"6","GADD45B"
5.80640295846385e-12,0.310177789732639,0.332,0.241,1.94735142420961e-07,"6","UNC13D"
6.07032471921065e-12,0.31410718864809,0.397,0.316,2.03586550432887e-07,"6","ETFA"
6.13436705433625e-12,0.31472837413463,0.557,0.518,2.05734402268329e-07,"6","PDCD6"
6.28812010428303e-12,0.365071053287509,0.378,0.294,2.10890972057444e-07,"6","DNM2"
6.36319004375178e-12,0.379402030686492,0.236,0.149,2.13408667687347e-07,"6","MAD2L2"
6.48342194096722e-12,0.303836335359351,0.301,0.21,2.17441005056159e-07,"6","RAMMET"
6.80902759050295e-12,-0.325370400291022,0.128,0.256,2.28361167330288e-07,"6","BCL2"
7.77736284091573e-12,0.346787496353674,0.643,0.607,2.60837194958632e-07,"6","ARID4B"
7.80968788292781e-12,0.33153883043182,0.256,0.167,2.61921312217633e-07,"6","AL139246.5"
7.99785133560137e-12,0.382747645290193,0.421,0.341,2.68231938093399e-07,"6","PREX1"
8.00376470657457e-12,0.316171875343,0.342,0.251,2.68430260729098e-07,"6","VOPP1"
8.07182664059936e-12,0.2989220199274,0.726,0.702,2.70712921872421e-07,"6","PRR13"
9.31355565281008e-12,0.27994024421074,0.61,0.585,3.12358029483945e-07,"6","SUMO1"
9.3196884145401e-12,0.267734795118319,0.166,0.088,3.12563710046846e-07,"6","ATP8A1"
1.08934475003897e-11,0.360858730675392,0.347,0.262,3.65344442268071e-07,"6","USP47"
1.12162405794626e-11,0.290629028755532,0.629,0.585,3.76170276554018e-07,"6","ATP5F1C"
1.22377609737867e-11,0.372491437848975,0.458,0.372,4.10430027538859e-07,"6","TRIM56"
1.26689024133128e-11,0.287794356056001,0.203,0.118,4.24889649137686e-07,"6","SLC5A3"
1.29752476721943e-11,-0.521816430698173,0.588,0.699,4.35163856430054e-07,"6","ZFP36L1"
1.30408200954606e-11,0.284142679355871,0.232,0.147,4.37363024361558e-07,"6","MRPL10"
1.32208673919139e-11,0.357444847342844,0.403,0.321,4.43401450590008e-07,"6","HEXA"
1.3693249198021e-11,0.254357520814439,0.209,0.122,4.59244191603228e-07,"6","MCM3"
1.44444050760777e-11,0.28970771859319,0.359,0.272,4.84436457441493e-07,"6","SLC25A11"
1.57048591189158e-11,0.332355237669327,0.352,0.26,5.26709565130197e-07,"6","LAIR1"
1.62009425739743e-11,0.345288609231718,0.303,0.217,5.43347212045949e-07,"6","PRKAG1"
1.62343206356015e-11,0.305585475846425,0.265,0.174,5.44466645476802e-07,"6","VPS37B"
1.64588599729159e-11,0.343862392937689,0.4,0.317,5.51997245771653e-07,"6","MAP7D1"
1.77869078138233e-11,0.289700121325241,0.677,0.653,5.96537314260005e-07,"6","HNRNPA0"
1.97752248848574e-11,0.35845060729149,0.414,0.344,6.63221492188348e-07,"6","NDUFV1"
1.99596074624423e-11,0.279547458556103,0.492,0.372,6.6940531507539e-07,"6","LBH"
2.00853643419088e-11,0.287010171624537,0.644,0.644,6.73622949298939e-07,"6","SSBP1"
2.33921243123613e-11,0.318989284581741,0.379,0.3,7.84525065187974e-07,"6","UBE2E3"
2.54189745091452e-11,0.277585557868695,0.706,0.678,8.52501567087712e-07,"6","ARGLU1"
2.7506636483231e-11,0.279489806470909,0.665,0.621,9.22517574374601e-07,"6","ABRACL"
2.9990845993207e-11,0.30364351043951,0.349,0.265,1.00583299292018e-06,"6","LSM1"
3.012181216454e-11,-3.15893076103306,0.191,0.318,1.01022533637434e-06,"6","IGKC"
3.15975565069832e-11,-0.300679907814327,0.238,0.39,1.0597188501312e-06,"6","EVI2A"
3.19891654197711e-11,0.328314489569688,0.581,0.539,1.07285262984828e-06,"6","MRPL20"
3.27444719705661e-11,0.329091429220495,0.467,0.399,1.09818410094885e-06,"6","NAP1L4"
3.29214704521197e-11,0.381180339047771,0.391,0.313,1.10412027602319e-06,"6","ZBTB8OS"
3.3251113487509e-11,0.303013887426563,0.28,0.195,1.11517584414408e-06,"6","STIP1"
3.40139044796313e-11,-0.403847351416452,0.251,0.408,1.14075832843787e-06,"6","CTSA"
3.40821262839973e-11,0.337028218609145,0.263,0.178,1.1430463513127e-06,"6","NMRAL1"
3.58924968877163e-11,0.345780642380144,0.506,0.454,1.20376256062023e-06,"6","SELENOK"
3.66485661216410e-11,0.327055887406342,0.275,0.189,1.2291196105876e-06,"6","ILKAP"
4.05323919982246e-11,0.287540518703967,0.766,0.74,1.35937536283646e-06,"6","ATP5ME"
4.2178238676026e-11,0.320273438127176,0.538,0.492,1.41457376871656e-06,"6","CHMP2A"
4.2649949539644e-11,0.382270587968719,0.45,0.399,1.43039400766058e-06,"6","ILF2"
4.55231218018302e-11,0.283542020835856,0.732,0.727,1.52675445898978e-06,"6","SERBP1"
5.01709946749148e-11,0.373870708513042,0.443,0.374,1.68263481940729e-06,"6","SUMF2"
5.11725840913188e-11,0.306418946483466,0.513,0.461,1.71622612525465e-06,"6","DNAJB6"
5.26307233509697e-11,0.317026826428479,0.545,0.501,1.76512919974482e-06,"6","OSTC"
5.45529838370446e-11,0.304304795835152,0.248,0.143,1.8295979719268e-06,"6","GZMK"
6.02850310067811e-11,0.290549614090245,0.578,0.508,2.02183936990543e-06,"6","CKLF"
6.06305891933341e-11,0.283727811547692,0.641,0.621,2.03342870036604e-06,"6","NDUFB8"
6.61278564940838e-11,0.354990306295201,0.398,0.318,2.21779605109858e-06,"6","CREBZF"
6.77289923475717e-11,-0.402841472795006,0.439,0.576,2.27149494535286e-06,"6","METTL9"
7.54355737065137e-11,0.310385305876928,0.439,0.375,2.52995827096906e-06,"6","STRAP"
7.67916795880165e-11,0.251697426973116,0.19,0.112,2.5754393500229e-06,"6","MFAP1"
8.14846194028138e-11,0.474594852568861,0.489,0.436,2.73283116553157e-06,"6","TUBB"
8.32538628428497e-11,0.278800132927532,0.54,0.493,2.79216805202349e-06,"6","PSMA2"
8.46810868586757e-11,0.288220456525491,0.203,0.125,2.84003429106627e-06,"6","UTP11"
8.48918437380051e-11,0.252865967661436,0.226,0.139,2.84710265528521e-06,"6","SLC25A38"
9.08871062517229e-11,0.362362623285268,0.444,0.385,3.04817176947028e-06,"6","COPZ1"
9.43439853867991e-11,0.310419312342514,0.226,0.144,3.16410858190247e-06,"6","GSE1"
9.54382636827645e-11,0.363429319882627,0.4,0.328,3.20080848739256e-06,"6","FKBP2"
9.54418729772260e-11,0.260865742579475,0.209,0.128,3.20092953591021e-06,"6","PPAN"
9.74739194159453e-11,0.270044846425795,0.229,0.146,3.26908030937197e-06,"6","STARD3"
9.83608495715613e-11,0.359927104433723,0.277,0.193,3.29882617293102e-06,"6","MAP3K8"
9.83861334253209e-11,0.322379879612406,0.431,0.356,3.29967414281841e-06,"6","PRMT1"
1.07956639720408e-10,-0.262763529481199,0.238,0.388,3.62064978294303e-06,"6","EHBP1L1"
1.15272359729207e-10,0.309777432516187,0.202,0.124,3.86600440059814e-06,"6","PLCB1"
1.23396390402426e-10,0.325800163206968,0.651,0.622,4.13846814131656e-06,"6","YPEL3"
1.28187989061959e-10,0.289810913082233,0.236,0.153,4.29916877715998e-06,"6","AC093323.1"
1.29928456275707e-10,0.31821991514801,0.356,0.285,4.35754056657467e-06,"6","MRPS12"
1.32472605706822e-10,0.297985785388064,0.467,0.403,4.44286625019541e-06,"6","PDCD10"
1.33518097005101e-10,0.250098692397023,0.171,0.097,4.47792993735709e-06,"6","CDK17"
1.38272350799088e-10,0.340777420611526,0.379,0.307,4.6373781010998e-06,"6","TEX264"
1.3933646364063e-10,0.378789165287312,0.407,0.334,4.67306631757946e-06,"6","CNOT6L"
1.41276033822109e-10,0.351239644407307,0.34,0.261,4.73811562232591e-06,"6","NHLRC3"
1.46324514972333e-10,0.33444702844751,0.374,0.295,4.90743158314212e-06,"6","COX20"
1.46756360094548e-10,0.365261299778915,0.667,0.634,4.92191480485096e-06,"6","HSP90B1"
1.47113039203054e-10,0.353416950278704,0.379,0.31,4.93387710879201e-06,"6","CSNK1D"
1.49725236539395e-10,0.342990180347139,0.523,0.486,5.02148498305823e-06,"6","BCAP31"
1.58814016836998e-10,0.274782460530117,0.229,0.144,5.32630449667923e-06,"6","KLF12"
1.59207478014524e-10,0.356858331755363,0.342,0.263,5.3395003976511e-06,"6","TNFSF12"
1.61728362532246e-10,0.302263438301005,0.357,0.278,5.42404582260645e-06,"6","ACTR10"
1.66395185147773e-10,0.331573939442809,0.523,0.473,5.58056171948601e-06,"6","ZRANB2"
1.68619913753008e-10,0.282870498701331,0.441,0.382,5.65517466744837e-06,"6","VDAC3"
1.72908314636946e-10,0.264261235136229,0.215,0.136,5.7989990562939e-06,"6","BORCS6"
1.79164098183384e-10,0.306730554373695,0.438,0.373,6.00880552487432e-06,"6","NDUFS2"
1.85288700126017e-10,-0.253096505274757,0.388,0.562,6.21421242482635e-06,"6","USP15"
1.90718474092512e-10,0.315517884817881,0.605,0.582,6.39631618411466e-06,"6","NCOR1"
1.94882230883275e-10,0.300203254928509,0.251,0.171,6.53596025936329e-06,"6","SETD3"
1.97644462501004e-10,0.326347239704212,0.32,0.235,6.62859998335868e-06,"6","RASA3"
2.03003565131531e-10,0.321769593214388,0.186,0.112,6.80833356738127e-06,"6","CASP3"
2.08683753246143e-10,0.291074344547479,0.576,0.526,6.99883571636913e-06,"6","RAB7A"
2.11018023375747e-10,0.280778415782706,0.713,0.704,7.07712246797582e-06,"6","SEC61G"
2.20510896880785e-10,0.306837650071186,0.487,0.403,7.39549445958775e-06,"6","TCIRG1"
2.32301158858945e-10,0.31918718601005,0.33,0.252,7.7909162658113e-06,"6","RRAGA"
2.44062357458658e-10,0.29743933678795,0.28,0.194,8.18536334444847e-06,"6","KAT6B"
2.50481712165742e-10,0.359863567295159,0.362,0.295,8.40065566261465e-06,"6","PSMC3"
2.52197504132889e-10,0.301304038229219,0.547,0.499,8.45819989360883e-06,"6","RNF7"
2.5243995508687e-10,0.331792082691807,0.419,0.351,8.46633121370346e-06,"6","VPS4B"
2.57299221063629e-10,0.298702701815669,0.579,0.547,8.62930127603198e-06,"6","SF3B2"
2.60991104771873e-10,0.299971204527588,0.55,0.506,8.75311967183909e-06,"6","SELENOT"
2.62686398398264e-10,0.350740451471531,0.35,0.273,8.80997642948097e-06,"6","NCOA1"
2.64631368965487e-10,0.291976469811675,0.421,0.347,8.87520685236452e-06,"6","LSM2"
2.74136072967679e-10,0.264083144497537,0.174,0.101,9.19397561519001e-06,"6","ARNTL"
2.96732949285056e-10,0.358834465325758,0.35,0.275,9.95182965312222e-06,"6","SUGP2"
3.11559636764947e-10,0.318262974320371,0.323,0.244,1.04490870978228e-05,"6","RAB1B"
3.2295108257947e-10,0.308456112412887,0.366,0.279,1.08311334075503e-05,"6","DDHD1"
3.47580431447092e-10,0.29688809677446,0.232,0.152,1.16571525098726e-05,"6","MAST3"
3.48466543052718e-10,0.301984757025618,0.458,0.398,1.1686870920902e-05,"6","IMP3"
3.64555730941979e-10,0.350798147647793,0.491,0.437,1.22264701043321e-05,"6","DGUOK"
3.7781166774815e-10,-0.296584565590255,0.414,0.576,1.26710477129375e-05,"6","PEBP1"
3.90316819235327e-10,0.346475778320582,0.267,0.189,1.30904454835144e-05,"6","SSSCA1"
4.08967666834205e-10,0.257777117926864,0.68,0.679,1.37159576102856e-05,"6","JTB"
4.50878455775523e-10,-0.287470080889506,0.653,0.763,1.51215616497995e-05,"6","DAZAP2"
4.7709860914782e-10,0.330105165065572,0.638,0.614,1.60009331535996e-05,"6","ADD3"
5.15569784275893e-10,0.253243084059228,0.219,0.139,1.72911794250449e-05,"6","VGLL4"
5.20169113076984e-10,0.301529448223924,0.626,0.613,1.74454317143759e-05,"6","COPS9"
5.25541931525928e-10,0.251500386045044,0.706,0.691,1.76256252995166e-05,"6","C11orf58"
5.32675466157584e-10,0.379013086890514,0.48,0.421,1.7864869783993e-05,"6","TTC14"
5.57689764313076e-10,0.337881525606562,0.439,0.369,1.87037993155319e-05,"6","SEC11C"
5.66112849146553e-10,0.315882699899399,0.407,0.334,1.89862927346771e-05,"6","FGD3"
5.90165391854312e-10,0.331869814032566,0.291,0.211,1.97929669120099e-05,"6","RRBP1"
6.22058746642137e-10,0.305466240039701,0.432,0.368,2.0862606244884e-05,"6","DAZAP1"
6.69420630099056e-10,0.28068704502137,0.248,0.167,2.24510290922621e-05,"6","ZDHHC24"
6.74648037350401e-10,0.269597717705045,0.292,0.21,2.26263458766577e-05,"6","PRH1"
6.86637327322803e-10,0.36419271185363,0.267,0.188,2.30284426837522e-05,"6","NFAT5"
7.22989733797894e-10,0.316014804675328,0.311,0.235,2.42476296921138e-05,"6","NCBP2-AS2"
7.55097913551004e-10,0.308551308447435,0.362,0.283,2.53244738246736e-05,"6","DGKD"
7.69742943764622e-10,-0.31722234660329,0.145,0.26,2.58156388479779e-05,"6","CD6"
8.5808860089329e-10,0.256212289241526,0.27,0.187,2.87785754967592e-05,"6","PARP10"
8.90288357106366e-10,0.322711336523169,0.508,0.478,2.98584909206333e-05,"6","EIF4H"
9.30718493602179e-10,0.320189884909523,0.241,0.165,3.12144368384299e-05,"6","C1orf174"
1.03224357698589e-09,0.332299159369783,0.354,0.279,3.46193850849528e-05,"6","MESD"
1.07511875566733e-09,0.32615586988558,0.347,0.277,3.6057332827571e-05,"6","NRBP1"
1.09686430335687e-09,0.26959473432187,0.803,0.82,3.67866350059828e-05,"6","SON"
1.10247470736583e-09,0.312304984330148,0.284,0.207,3.69747967356351e-05,"6","RBM42"
1.26734144099663e-09,0.280669480233994,0.241,0.163,4.25040972481449e-05,"6","STN1"
1.29005551720639e-09,0.313657325657523,0.39,0.318,4.3265881936068e-05,"6","SIRT7"
1.30100695473583e-09,0.30674906113875,0.4,0.337,4.36331712479303e-05,"6","CAPN1"
1.33854577825033e-09,0.281794344461434,0.258,0.183,4.48921483109595e-05,"6","POP4"
1.34382799258928e-09,0.307821116654375,0.345,0.272,4.50693032154594e-05,"6","AKR1B1"
1.35856260828732e-09,0.344688516972277,0.388,0.318,4.556347275674e-05,"6","CCDC88B"
1.39564728022043e-09,0.31470876599829,0.25,0.169,4.68072184840327e-05,"6","GALNT10"
1.4139674222463e-09,0.305155060786551,0.354,0.277,4.74216394072966e-05,"6","NLRC5"
1.43582928881121e-09,0.33161099782501,0.373,0.3,4.81548426881502e-05,"6","RIN3"
1.51994622741815e-09,0.25062108264482,0.215,0.14,5.097595657515e-05,"6","TBK1"
1.56640106097999e-09,-0.302003254911739,0.046,0.133,5.2533958783147e-05,"6","TNF"
1.61873862261304e-09,0.261919288263913,0.848,0.848,5.42892559251961e-05,"6","HNRNPDL"
1.62186211841687e-09,0.295398088298523,0.246,0.167,5.43940117274651e-05,"6","ZNF32"
1.62692496019827e-09,-0.371056838185102,0.354,0.47,5.45638093151294e-05,"6","LYST"
1.65103572605712e-09,0.326191081205566,0.427,0.359,5.53724361805037e-05,"6","RSBN1L"
1.70244750879503e-09,0.290495714726521,0.299,0.22,5.70966845499677e-05,"6","MIF4GD"
1.72503184817357e-09,0.318551537722324,0.45,0.385,5.78541181240453e-05,"6","ATF6B"
1.73883773764753e-09,0.312883101548987,0.484,0.431,5.8317140045223e-05,"6","TXNL4A"
1.74245977078206e-09,0.294177663177873,0.282,0.203,5.84386157924888e-05,"6","POLR2H"
1.75608498248817e-09,0.286330910374592,0.219,0.14,5.88955781426881e-05,"6","CDK6"
1.79885684923513e-09,0.319012623185806,0.675,0.645,6.03300610096478e-05,"6","GIMAP4"
1.83598704052116e-09,0.288334302298352,0.296,0.218,6.15753333649988e-05,"6","PIN4"
1.83791381655763e-09,0.307832684338538,0.721,0.732,6.16399535797097e-05,"6","NCL"
1.86379297846577e-09,-0.359050936757022,0.391,0.504,6.25078889117851e-05,"6","CASP1"
1.97545761795835e-09,0.280815249956603,0.603,0.59,6.62528975910871e-05,"6","ERH"
2.01768771855837e-09,0.29233668560868,0.369,0.284,6.76692107050106e-05,"6","ODF2L"
2.08329359482349e-09,0.315156586551261,0.359,0.286,6.98695005831901e-05,"6","PNP"
2.21850532090718e-09,0.312937077887155,0.354,0.277,7.44042314525851e-05,"6","PTPRA"
2.23338714987351e-09,0.305620650337588,0.414,0.356,7.49033382324578e-05,"6","TIMM8B"
2.28715709299313e-09,0.267116035180435,0.299,0.218,7.67066745848035e-05,"6","ZNF22"
2.35041967319798e-09,0.270183972457715,0.72,0.699,7.88283749997139e-05,"6","LDHA"
2.37711134791335e-09,0.306836503524462,0.318,0.248,7.97235603863181e-05,"6","MRPL28"
2.50182342202294e-09,0.257254853789827,0.243,0.167,8.39061539278052e-05,"6","EXOSC7"
2.60426505602872e-09,0.312310781993402,0.299,0.222,8.73418414490913e-05,"6","IFI35"
2.65782183295281e-09,0.362410258727766,0.573,0.55,8.91380286335712e-05,"6","H2AFV"
2.68832796802074e-09,0.30766894948166,0.229,0.152,9.01611433914796e-05,"6","H2AFX"
2.83556604247912e-09,0.333106220549819,0.593,0.576,9.50992139326646e-05,"6","ANP32A"
3.37329691516669e-09,0.276245514113453,0.689,0.665,0.00011313363194086,"6","ATP5F1B"
3.43682364437716e-09,0.322799949922178,0.345,0.267,0.000115264191385121,"6","LPP"
3.47235599817782e-09,0.271839918107953,0.718,0.71,0.000116455875466888,"6","RBM25"
3.60738836304416e-09,0.284431656315235,0.432,0.342,0.000120984590919775,"6","SLC38A1"
4.12265514041076e-09,0.337507205131185,0.441,0.389,0.000138265608099096,"6","CCT2"
4.15906768487077e-09,0.3004621725495,0.395,0.33,0.000139486812015196,"6","NAA10"
4.24274495750584e-09,0.274193621894219,0.674,0.679,0.000142293180384831,"6","ARHGAP45"
4.33286371744682e-09,0.322741049502395,0.421,0.363,0.000145315583355731,"6","CNPY2"
4.5698453794694e-09,0.307341934387708,0.581,0.557,0.000153263474336645,"6","C9orf78"
4.59304796706215e-09,0.280953538860823,0.691,0.683,0.000154041642719331,"6","SRSF11"
4.90008431569303e-09,0.303832923411373,0.277,0.205,0.000164339027779713,"6","WDR45"
5.01855398822420e-09,0.274627285923655,0.321,0.25,0.000168312263657063,"6","BABAM1"
5.17296510561767e-09,0.312409979016686,0.369,0.299,0.000173490903712205,"6","GON4L"
5.18098556877716e-09,0.286196797825209,0.246,0.171,0.000173759894005648,"6","MRFAP1L1"
5.47232535758128e-09,0.290427442026147,0.549,0.52,0.000183530847842561,"6","SNRPB2"
5.60861851705495e-09,0.307706414885057,0.297,0.229,0.000188101847824989,"6","LYPLA2"
5.85786415622962e-09,0.308247221004896,0.439,0.381,0.000196461048071629,"6","CSNK1G2"
5.90130102777182e-09,0.298223655349497,0.342,0.273,0.000197917833869411,"6","FDFT1"
6.0249720078832e-09,0.278302385479951,0.287,0.21,0.000202065511200387,"6","UBLCP1"
6.21529247046248e-09,0.270445745850332,0.547,0.506,0.000208448478874371,"6","PABPN1"
6.28358305807404e-09,-0.515460305316908,0.846,0.817,0.000210738808601687,"6","S100A10"
6.42791883020354e-09,0.323719000636918,0.383,0.317,0.000215579541727366,"6","RPL7L1"
6.53855653347969e-09,0.362209416849187,0.338,0.274,0.000219290109019842,"6","RAB8B"
6.79456227956184e-09,0.299445871833805,0.338,0.268,0.000227876029731945,"6","SMIM19"
7.21645347229901e-09,0.25134946272844,0.615,0.595,0.000242025416553964,"6","FKBP8"
7.67997318899081e-09,0.297504152809738,0.472,0.439,0.000257570940812374,"6","ANAPC11"
7.73075087563034e-09,0.294019576315889,0.272,0.195,0.00025927392286689,"6","RHBDF2"
8.12478974078918e-09,0.263783450303879,0.231,0.158,0.000272489198326588,"6","DENND1C"
8.29493545092919e-09,0.261229736581024,0.203,0.133,0.000278195545153263,"6","SLC52A2"
8.5530738133053e-09,0.260527751485642,0.239,0.164,0.000286852989550633,"6","SAE1"
9.18845285211047e-09,0.354694023307602,0.422,0.365,0.000308162331754081,"6","RAP2B"
1.03257134373369e-08,0.302363431832881,0.315,0.248,0.000346303777261405,"6","ASNA1"
1.03528161988439e-08,0.362785061973982,0.402,0.345,0.000347212749676826,"6","PHPT1"
1.03710839229671e-08,-0.45006646239612,0.66,0.699,0.000347825412608471,"6","RAC1"
1.06377234653529e-08,0.289562037989365,0.333,0.263,0.000356767969581004,"6","RAB11B"
1.08241534677649e-08,0.309565490115731,0.364,0.301,0.0003630204590019,"6","POLR2F"
1.08952497980988e-08,0.310544655261618,0.421,0.359,0.000365404887728639,"6","PARP8"
1.15351292461261e-08,0.259666258049921,0.253,0.18,0.000386865164656577,"6","DCAF13"
1.16863997668687e-08,0.28684795253369,0.474,0.438,0.000391938475381244,"6","SNRPD1"
1.20834890535481e-08,0.309744533920028,0.186,0.117,0.000405256055877895,"6","LINC01588"
1.23386414965369e-08,0.271061884345149,0.472,0.383,0.000413813358510854,"6","AGTRAP"
